1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: 610000004CEF6121
Is Mission Active?  true
Mission Start:  Thu Feb 04 10:35:00 PST 2021
Sample Rate:  Every 60 minute(s)
Number of Mission Samples:  1708
Total Samples:  4763
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has NOT occurred
Active Alarms:  None fired
Next Clock Alarm At:  Disabled
High Temperature Alarm:  85 �C
Low Temperature Alarm:  -40 �C

Date/Time,Unit,Value
3/1/21 7:35:00 PM,C,14
3/1/21 8:35:00 PM,C,12
3/1/21 9:35:00 PM,C,11
3/1/21 10:35:00 PM,C,10
3/1/21 11:35:00 PM,C,9
3/2/21 12:35:00 AM,C,7
3/2/21 1:35:00 AM,C,6.5
3/2/21 2:35:00 AM,C,6
3/2/21 3:35:00 AM,C,6
3/2/21 4:35:00 AM,C,5.5
3/2/21 5:35:00 AM,C,5.5
3/2/21 6:35:00 AM,C,5.5
3/2/21 7:35:00 AM,C,6
3/2/21 8:35:00 AM,C,7.5
3/2/21 9:35:00 AM,C,12
3/2/21 10:35:00 AM,C,17
3/2/21 11:35:00 AM,C,18
3/2/21 12:35:00 PM,C,25
3/2/21 1:35:00 PM,C,26
3/2/21 2:35:00 PM,C,25.5
3/2/21 3:35:00 PM,C,23.5
3/2/21 4:35:00 PM,C,21.5
3/2/21 5:35:00 PM,C,19
3/2/21 6:35:00 PM,C,17
3/2/21 7:35:00 PM,C,15
3/2/21 8:35:00 PM,C,13
3/2/21 9:35:00 PM,C,11.5
3/2/21 10:35:00 PM,C,10
3/2/21 11:35:00 PM,C,8.5
3/3/21 12:35:00 AM,C,7.5
3/3/21 1:35:00 AM,C,6
3/3/21 2:35:00 AM,C,5.5
3/3/21 3:35:00 AM,C,4.5
3/3/21 4:35:00 AM,C,4.5
3/3/21 5:35:00 AM,C,4.5
3/3/21 6:35:00 AM,C,4
3/3/21 7:35:00 AM,C,4.5
3/3/21 8:35:00 AM,C,6.5
3/3/21 9:35:00 AM,C,10.5
3/3/21 10:35:00 AM,C,16
3/3/21 11:35:00 AM,C,18.5
3/3/21 12:35:00 PM,C,25
