"","Cohort","Block","Position","Pop","Rep","germdate","Notes","plantdate","germjul","plantjul","days2germ","plantSep","germSep","days2germ2","planted","germinated","mean.Temp","mean.Min.Temp","mean.Max.Temp","Topt"
"189",1,1,"J_09","CAAN2",3,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,30.49216534
"190",1,1,"J_10","blank",1,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,NA
"191",1,1,"J_11","STPO1",1,2020-09-21,"",2020-09-17,265,261,4,16,20,4,1,1,20.32874617737,15,28.4,21.46575374
"192",1,1,"J_12","STBR3",4,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,36.4851957
"193",1,1,"J_13","CAAN2",11,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,30.49216534
"194",1,1,"J_14","CAIN4",12,2020-09-22,"",2020-09-17,266,261,5,16,21,5,1,1,20.3508771929825,15,28.4166666666667,36.46572848
"195",1,1,"J_15","STDR2",8,2020-11-29,"",2020-09-17,334,261,73,16,89,73,1,1,13.5882733714905,9.5,24.3310810810811,26.75027797
"196",1,1,"J_16","STTO-BH",5,2020-09-21,"",2020-09-17,265,261,4,16,20,4,1,1,20.32874617737,15,28.4,21.4389966
"197",1,1,"J_17","CAAN2",5,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,30.49216534
"198",1,1,"J_18","STDI",5,2020-09-20,"",2020-09-17,264,261,3,16,19,3,1,1,20.5019607843137,15.25,28.75,29.11518968
"199",1,1,"J_19","STIN",5,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,25.92210573
"200",1,1,"J_20","CAAM-GB",10,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,12.17705163
"201",1,2,"A_01","STIN",7,2020-09-22,"",2020-09-17,266,261,5,16,21,5,1,1,20.3508771929825,15,28.4166666666667,25.92210573
"202",1,2,"A_02","STGL1",10,2020-09-27,"",2020-09-17,271,261,10,16,26,10,1,1,20.8715415019763,14.7272727272727,29.4545454545455,25.95117404
"203",1,2,"A_03","STPO1",12,2020-09-21,"",2020-09-17,265,261,4,16,20,4,1,1,20.32874617737,15,28.4,21.46575374
"204",1,2,"A_04","CAIN4",9,2020-09-30,"",2020-09-17,274,261,13,16,29,13,1,1,21.3210256410256,14.8571428571429,30.3571428571429,36.46572848
"205",1,2,"A_05","STIN",2,2020-09-21,"",2020-09-17,265,261,4,16,20,4,1,1,20.32874617737,15,28.4,25.92210573
"206",1,2,"A_06","CAAN1",8,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,22.29586622
"207",1,2,"A_07","STTO-BH",2,2020-09-20,"",2020-09-17,264,261,3,16,19,3,1,1,20.5019607843137,15.25,28.75,21.4389966
"208",1,2,"A_08","STIN",16,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,25.92210573
"209",1,2,"A_09","CAIN4",8,2020-09-21,"",2020-09-17,265,261,4,16,20,4,1,1,20.32874617737,15,28.4,36.46572848
"210",1,2,"A_10","STDR2",1,2020-10-21,"",2020-09-17,295,261,34,16,50,34,1,1,19.8646882657228,13.6428571428571,28.9428571428571,26.75027797
"211",1,2,"A_11","STGL1",2,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,25.95117404
"212",1,2,"A_12","blank",1,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,NA
"213",1,2,"A_13","STIN",12,2020-09-22,"",2020-09-17,266,261,5,16,21,5,1,1,20.3508771929825,15,28.4166666666667,25.92210573
"214",1,2,"A_14","CAAN2",10,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,30.49216534
"215",1,2,"A_15","STDI",13,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,29.11518968
"216",1,2,"A_16","STPO1",15,2020-09-22,"",2020-09-17,266,261,5,16,21,5,1,1,20.3508771929825,15,28.4166666666667,21.46575374
"217",1,2,"A_17","CAIN4",10,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,36.46572848
"218",1,2,"A_18","STDR2",12,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,26.75027797
"219",1,2,"A_19","STDR2",16,2020-10-14,"",2020-09-17,288,261,27,16,43,27,1,1,19.9406467458044,13.7857142857143,29.0357142857143,26.75027797
"220",1,2,"A_20","CAAN1",4,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,22.29586622
"221",1,2,"B_01","CAAM-GB",11,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,12.17705163
"222",1,2,"B_02","CAAN1",1,2020-09-23,"",2020-09-17,267,261,6,16,22,6,1,1,20.3089171974522,14.6428571428571,28.5,22.29586622
"223",1,2,"B_03","STBR3",6,2020-09-23,"",2020-09-17,267,261,6,16,22,6,1,1,20.3089171974522,14.6428571428571,28.5,36.4851957
"224",1,2,"B_04","CAIN4",11,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,36.46572848
"225",1,2,"B_05","STDR2",10,2020-09-22,"3 cotyledons!",2020-09-17,266,261,5,16,21,5,1,1,20.3508771929825,15,28.4166666666667,26.75027797
"226",1,2,"B_06","CAIN3",5,2020-09-24,"",2020-09-17,268,261,7,16,23,7,1,1,20.4364640883978,14.625,28.8125,30.61272267
"227",1,2,"B_07","CAAM-GB",15,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,12.17705163
"228",1,2,"B_08","CAAN2",7,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,30.49216534
"229",1,2,"B_09","STDI",10,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,29.11518968
"230",1,2,"B_10","CAAN2",1,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,30.49216534
"231",1,2,"B_11","STDR2",9,2020-10-25,"",2020-09-17,299,261,38,16,54,38,1,1,19.0380544922315,13.2435897435897,28.2820512820513,26.75027797
"232",1,2,"B_12","CAIN4",1,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,36.46572848
"233",1,2,"B_13","CAAM-GB",13,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,12.17705163
"234",1,2,"B_14","STTO-BH",9,2020-09-20,"",2020-09-17,264,261,3,16,19,3,1,1,20.5019607843137,15.25,28.75,21.4389966
"235",1,2,"B_15","STDI",14,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,29.11518968
"236",1,2,"B_16","CAAN1",3,2020-09-21,"",2020-09-17,265,261,4,16,20,4,1,1,20.32874617737,15,28.4,22.29586622
"237",1,2,"B_17","STPO1",14,2020-09-21,"",2020-09-17,265,261,4,16,20,4,1,1,20.32874617737,15,28.4,21.46575374
"238",1,2,"B_18","STBR3",5,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,36.4851957
"239",1,2,"B_19","STDR2",6,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,26.75027797
"240",1,2,"B_20","CACO1",1,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,25.45463261
"241",1,2,"C_01","STPO1",10,2020-10-07,"",2020-09-17,281,261,20,16,36,20,1,1,20.8615096693699,14.4761904761905,29.6904761904762,21.46575374
"242",1,2,"C_02","STDI",3,2020-09-21,"",2020-09-17,265,261,4,16,20,4,1,1,20.32874617737,15,28.4,29.11518968
"243",1,2,"C_03","STBR3",15,2020-09-23,"",2020-09-17,267,261,6,16,22,6,1,1,20.3089171974522,14.6428571428571,28.5,36.4851957
"244",1,2,"C_04","STPO1",4,2020-09-23,"",2020-09-17,267,261,6,16,22,6,1,1,20.3089171974522,14.6428571428571,28.5,21.46575374
"245",1,2,"C_05","STIN",11,2020-09-20,"",2020-09-17,264,261,3,16,19,3,1,1,20.5019607843137,15.25,28.75,25.92210573
"246",1,2,"C_06","CAAN2",6,2020-09-21,"",2020-09-17,265,261,4,16,20,4,1,1,20.32874617737,15,28.4,30.49216534
"247",1,2,"C_07","STPO1",11,2020-09-21,"",2020-09-17,265,261,4,16,20,4,1,1,20.32874617737,15,28.4,21.46575374
"248",1,2,"C_08","STTO-BH",12,2020-09-21,"",2020-09-17,265,261,4,16,20,4,1,1,20.32874617737,15,28.4,21.4389966
"249",1,2,"C_09","STPO1",6,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,21.46575374
"250",1,2,"C_10","CAIN3",7,2020-09-22,"",2020-09-17,266,261,5,16,21,5,1,1,20.3508771929825,15,28.4166666666667,30.61272267
"251",1,2,"C_11","STPO1",5,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,21.46575374
"252",1,2,"C_12","STBR3",3,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,36.4851957
"253",1,2,"C_13","STTO-BH",14,2020-09-20,"",2020-09-17,264,261,3,16,19,3,1,1,20.5019607843137,15.25,28.75,21.4389966
"254",1,2,"C_14","CAAN2",3,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,30.49216534
"255",1,2,"C_15","STTO-BH",13,2020-09-21,"",2020-09-17,265,261,4,16,20,4,1,1,20.32874617737,15,28.4,21.4389966
"256",1,2,"C_16","CAIN4",5,2020-09-22,"",2020-09-17,266,261,5,16,21,5,1,1,20.3508771929825,15,28.4166666666667,36.46572848
"257",1,2,"C_17","STBR3",1,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,36.4851957
"258",1,2,"C_18","CAIN4",2,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,36.46572848
"259",1,2,"C_19","CACO1",4,2020-09-22,"",2020-09-17,266,261,5,16,21,5,1,1,20.3508771929825,15,28.4166666666667,25.45463261
"260",1,2,"C_20","STDR2",3,2020-09-27,"",2020-09-17,271,261,10,16,26,10,1,1,20.8715415019763,14.7272727272727,29.4545454545455,26.75027797
"261",1,2,"D_01","STBR3",11,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,36.4851957
"262",1,2,"D_02","STIN",14,2020-10-04,"",2020-09-17,278,261,17,16,33,17,1,1,21.2751385589865,14.8888888888889,29.8333333333333,25.92210573
"263",1,2,"D_03","STDI",12,2020-09-22,"",2020-09-17,266,261,5,16,21,5,1,1,20.3508771929825,15,28.4166666666667,29.11518968
"264",1,2,"D_04","STTO-BH",16,2020-09-21,"",2020-09-17,265,261,4,16,20,4,1,1,20.32874617737,15,28.4,21.4389966
"265",1,2,"D_05","STGL1",11,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,25.95117404
"266",1,2,"D_06","STDI",6,2020-09-20,"",2020-09-17,264,261,3,16,19,3,1,1,20.5019607843137,15.25,28.75,29.11518968
"267",1,2,"D_07","CAAN1",12,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,22.29586622
"268",1,2,"D_08","CAAM-GB",5,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,12.17705163
"269",1,2,"D_09","STGL1",13,2020-09-23,"",2020-09-17,267,261,6,16,22,6,1,1,20.3089171974522,14.6428571428571,28.5,25.95117404
"270",1,2,"D_10","STTO-BH",5,2020-09-21,"",2020-09-17,265,261,4,16,20,4,1,1,20.32874617737,15,28.4,21.4389966
"271",1,2,"D_11","STPO1",13,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,21.46575374
"272",1,2,"D_12","STGL1",15,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,25.95117404
"273",1,2,"D_13","STBR3",2,2020-09-28,"",2020-09-17,272,261,11,16,27,11,1,1,21.1799037304453,15.0416666666667,29.9166666666667,36.4851957
"274",1,2,"D_14","CAAM-GB",9,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,12.17705163
"275",1,2,"D_15","CAAN2",5,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,30.49216534
"276",1,2,"D_16","STPO1",2,2020-09-21,"",2020-09-17,265,261,4,16,20,4,1,1,20.32874617737,15,28.4,21.46575374
"277",1,2,"D_17","STBR3",14,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,36.4851957
"278",1,2,"D_18","STDR2",2,2020-09-28,"",2020-09-17,272,261,11,16,27,11,1,1,21.1799037304453,15.0416666666667,29.9166666666667,26.75027797
"279",1,2,"D_19","CAAN2",2,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,30.49216534
"280",1,2,"D_20","STIN",5,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,25.92210573
"281",1,2,"E_01","STIN",4,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,25.92210573
"282",1,2,"E_02","CAIN4",6,2020-09-23,"",2020-09-17,267,261,6,16,22,6,1,1,20.3089171974522,14.6428571428571,28.5,36.46572848
"283",1,2,"E_03","STIN",1,2020-09-25,"",2020-09-17,269,261,8,16,24,8,1,1,20.4073170731707,14.3888888888889,28.8888888888889,25.92210573
"284",1,2,"E_04","STBR3",8,2020-09-24,"",2020-09-17,268,261,7,16,23,7,1,1,20.4364640883978,14.625,28.8125,36.4851957
"285",1,2,"E_05","STTO-BH",3,2020-09-21,"",2020-09-17,265,261,4,16,20,4,1,1,20.32874617737,15,28.4,21.4389966
"286",1,2,"E_06","STDR2",5,2020-09-24,"",2020-09-17,268,261,7,16,23,7,1,1,20.4364640883978,14.625,28.8125,26.75027797
"287",1,2,"E_07","STDR2",11,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,26.75027797
"288",1,2,"E_08","CAAN1",14,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,22.29586622
"289",1,2,"E_09","CAIN3",2,2020-09-21,"",2020-09-17,265,261,4,16,20,4,1,1,20.32874617737,15,28.4,30.61272267
"290",1,2,"E_10","CAAN2",8,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,30.49216534
"291",1,2,"E_11","STIN",13,2020-09-21,"",2020-09-17,265,261,4,16,20,4,1,1,20.32874617737,15,28.4,25.92210573
"292",1,2,"E_12","CAAN2",14,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,30.49216534
"293",1,2,"E_13","CAAN1",7,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,22.29586622
"294",1,2,"E_14","STGL1",4,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,25.95117404
"295",1,2,"E_15","CAAN1",10,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,22.29586622
"296",1,2,"E_16","STTO-BH",11,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,21.4389966
"297",1,2,"E_17","CAIN4",3,2020-09-22,"",2020-09-17,266,261,5,16,21,5,1,1,20.3508771929825,15,28.4166666666667,36.46572848
"298",1,2,"E_18","CAIN3",6,2020-09-22,"",2020-09-17,266,261,5,16,21,5,1,1,20.3508771929825,15,28.4166666666667,30.61272267
"299",1,2,"E_19","STPO1",1,2020-09-22,"",2020-09-17,266,261,5,16,21,5,1,1,20.3508771929825,15,28.4166666666667,21.46575374
"300",1,2,"E_20","CAIN4",13,2020-09-21,"",2020-09-17,265,261,4,16,20,4,1,1,20.32874617737,15,28.4,36.46572848
"301",1,2,"F_01","STTO-BH",15,2020-09-20,"",2020-09-17,264,261,3,16,19,3,1,1,20.5019607843137,15.25,28.75,21.4389966
"302",1,2,"F_02","STDI",15,2020-09-20,"",2020-09-17,264,261,3,16,19,3,1,1,20.5019607843137,15.25,28.75,29.11518968
"303",1,2,"F_03","CAAN1",2,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,22.29586622
"304",1,2,"F_04","CAAN1",16,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,22.29586622
"305",1,2,"F_05","blank",3,NA,"iButton in this blank ",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,NA
"306",1,2,"F_06","STIN",8,2020-09-22,"",2020-09-17,266,261,5,16,21,5,1,1,20.3508771929825,15,28.4166666666667,25.92210573
"307",1,2,"F_07","CAIN3",15,2020-09-26,"",2020-09-17,270,261,9,16,25,9,1,1,20.5043668122271,14.4,29.1,30.61272267
"308",1,2,"F_08","STDI",1,2020-09-21,"",2020-09-17,265,261,4,16,20,4,1,1,20.32874617737,15,28.4,29.11518968
"309",1,2,"F_09","STDR2",15,2020-09-23,"",2020-09-17,267,261,6,16,22,6,1,1,20.3089171974522,14.6428571428571,28.5,26.75027797
"310",1,2,"F_10","STBR3",12,2020-09-23,"",2020-09-17,267,261,6,16,22,6,1,1,20.3089171974522,14.6428571428571,28.5,36.4851957
"311",1,2,"F_11","STIN",3,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,25.92210573
"312",1,2,"F_12","STBR3",16,2020-09-24,"",2020-09-17,268,261,7,16,23,7,1,1,20.4364640883978,14.625,28.8125,36.4851957
"313",1,2,"F_13","STDI",2,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,29.11518968
"314",1,2,"F_14","CAAN1",9,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,22.29586622
"315",1,2,"F_15","STDI",7,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,29.11518968
"316",1,2,"F_16","STBR3",9,2020-09-24,"",2020-09-17,268,261,7,16,23,7,1,1,20.4364640883978,14.625,28.8125,36.4851957
"317",1,2,"F_17","CAAN2",11,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,30.49216534
"318",1,2,"F_18","STDR2",13,2020-09-22,"",2020-09-17,266,261,5,16,21,5,1,1,20.3508771929825,15,28.4166666666667,26.75027797
"319",1,2,"F_19","STIN",6,2020-09-21,"",2020-09-17,265,261,4,16,20,4,1,1,20.32874617737,15,28.4,25.92210573
"320",1,2,"F_20","STIN",9,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,25.92210573
"321",1,2,"G_01","STGL1",14,2020-11-19,"",2020-09-17,324,261,63,16,79,63,1,1,14.8781014023731,10.4921875,25.125,25.95117404
"322",1,2,"G_02","CAIN3",3,2020-09-23,"",2020-09-17,267,261,6,16,22,6,1,1,20.3089171974522,14.6428571428571,28.5,30.61272267
"323",1,2,"G_03","STDR2",8,2020-09-24,"",2020-09-17,268,261,7,16,23,7,1,1,20.4364640883978,14.625,28.8125,26.75027797
"324",1,2,"G_04","STBR3",7,2020-09-23,"",2020-09-17,267,261,6,16,22,6,1,1,20.3089171974522,14.6428571428571,28.5,36.4851957
"325",1,2,"G_05","CAIN4",14,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,36.46572848
"326",1,2,"G_06","CAAM-GB",3,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,12.17705163
"327",1,2,"G_07","STTO-BH",6,2020-09-21,"",2020-09-17,265,261,4,16,20,4,1,1,20.32874617737,15,28.4,21.4389966
"328",1,2,"G_08","STTO-BH",8,2020-09-20,"",2020-09-17,264,261,3,16,19,3,1,1,20.5019607843137,15.25,28.75,21.4389966
"329",1,2,"G_09","CAIN3",11,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,30.61272267
"330",1,2,"G_10","STDI",5,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,29.11518968
"331",1,2,"G_11","STIN",10,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,25.92210573
"332",1,2,"G_12","CAAM-GB",8,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,12.17705163
"333",1,2,"G_13","CAIN4",16,2020-09-22,"",2020-09-17,266,261,5,16,21,5,1,1,20.3508771929825,15,28.4166666666667,36.46572848
"334",1,2,"G_14","CAAM-GB",6,2020-09-26,"",2020-09-17,270,261,9,16,25,9,1,1,20.5043668122271,14.4,29.1,12.17705163
"335",1,2,"G_15","STPO1",7,2020-09-21,"two germinates",2020-09-17,265,261,4,16,20,4,1,1,20.32874617737,15,28.4,21.46575374
"336",1,2,"G_16","CAIN3",16,2020-09-22,"",2020-09-17,266,261,5,16,21,5,1,1,20.3508771929825,15,28.4166666666667,30.61272267
"337",1,2,"G_17","STGL1",12,2020-09-27,"",2020-09-17,271,261,10,16,26,10,1,1,20.8715415019763,14.7272727272727,29.4545454545455,25.95117404
"338",1,2,"G_18","STDI",16,2020-09-22,"",2020-09-17,266,261,5,16,21,5,1,1,20.3508771929825,15,28.4166666666667,29.11518968
"339",1,2,"G_19","STPO1",8,2020-09-21,"",2020-09-17,265,261,4,16,20,4,1,1,20.32874617737,15,28.4,21.46575374
"340",1,2,"G_20","CAAM-GB",1,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,12.17705163
"341",1,2,"H_01","CAAM-GB",12,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,12.17705163
"342",1,2,"H_02","STPO1",3,2020-09-21,"",2020-09-17,265,261,4,16,20,4,1,1,20.32874617737,15,28.4,21.46575374
"343",1,2,"H_03","CAAN2",9,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,30.49216534
"344",1,2,"H_04","STDI",8,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,29.11518968
"345",1,2,"H_05","CAAM-GB",16,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,12.17705163
"346",1,2,"H_06","CAAN1",5,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,22.29586622
"347",1,2,"H_07","STTO-BH",1,2020-09-20,"",2020-09-17,264,261,3,16,19,3,1,1,20.5019607843137,15.25,28.75,21.4389966
"348",1,2,"H_08","CACO1",2,2020-10-02,"",2020-09-17,276,261,15,16,31,15,1,1,21.3445040214477,14.90625,30.0625,25.45463261
"349",1,2,"H_09","blank",4,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,NA
"350",1,2,"H_10","STBR3",4,2020-09-25,"",2020-09-17,269,261,8,16,24,8,1,1,20.4073170731707,14.3888888888889,28.8888888888889,36.4851957
"351",1,2,"H_11","STGL1",16,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,25.95117404
"352",1,2,"H_12","CAIN4",15,2020-09-23,"",2020-09-17,267,261,6,16,22,6,1,1,20.3089171974522,14.6428571428571,28.5,36.46572848
"353",1,2,"H_13","STBR3",10,2020-09-26,"",2020-09-17,270,261,9,16,25,9,1,1,20.5043668122271,14.4,29.1,36.4851957
"354",1,2,"H_14","CAIN3",13,2020-09-21,"",2020-09-17,265,261,4,16,20,4,1,1,20.32874617737,15,28.4,30.61272267
"355",1,2,"H_15","CAAN2",15,2020-10-22,"",2020-09-17,296,261,35,16,51,35,1,1,19.7006468305304,13.6111111111111,28.7777777777778,30.49216534
"356",1,2,"H_16","STTO-BH",4,2020-09-21,"",2020-09-17,265,261,4,16,20,4,1,1,20.32874617737,15,28.4,21.4389966
"357",1,2,"H_17","STDR2",14,2020-09-23,"",2020-09-17,267,261,6,16,22,6,1,1,20.3089171974522,14.6428571428571,28.5,26.75027797
"358",1,2,"H_18","STPO1",16,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,21.46575374
"359",1,2,"H_19","CACO1",3,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,25.45463261
"360",1,2,"H_20","CAAN1",6,NA,"seed may have bounced out ",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,22.29586622
"361",1,2,"I_01","STGL1",1,2020-09-21,"",2020-09-17,265,261,4,16,20,4,1,1,20.32874617737,15,28.4,25.95117404
"362",1,2,"I_02","STPO1",9,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,21.46575374
"363",1,2,"I_03","STDI",11,2020-09-21,"",2020-09-17,265,261,4,16,20,4,1,1,20.32874617737,15,28.4,29.11518968
"364",1,2,"I_04","CAAM-GB",14,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,12.17705163
"365",1,2,"I_05","STGL1",6,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,25.95117404
"366",1,2,"I_06","CAAN2",13,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,30.49216534
"367",1,2,"I_07","CAIN3",9,2020-09-22,"",2020-09-17,266,261,5,16,21,5,1,1,20.3508771929825,15,28.4166666666667,30.61272267
"368",1,2,"I_08","CAAM-GB",10,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,12.17705163
"369",1,2,"I_09","CAAN2",4,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,30.49216534
"370",1,2,"I_10","STGL1",8,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,25.95117404
"371",1,2,"I_11","blank",2,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,NA
"372",1,2,"I_12","CAAM-GB",7,2020-10-16,"",2020-09-17,290,261,29,16,45,29,1,1,20.2360855141909,13.8833333333333,29.15,12.17705163
"373",1,2,"I_13","CAIN4",7,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,36.46572848
"374",1,2,"I_14","STDI",9,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,29.11518968
"375",1,2,"I_15","CAAM-GB",4,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,12.17705163
"376",1,2,"I_16","CAAM-GB",2,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,12.17705163
"377",1,2,"I_17","CAIN3",12,2020-09-23,"",2020-09-17,267,261,6,16,22,6,1,1,20.3089171974522,14.6428571428571,28.5,30.61272267
"378",1,2,"I_18","CAIN3",1,2020-09-20,"",2020-09-17,264,261,3,16,19,3,1,1,20.5019607843137,15.25,28.75,30.61272267
"379",1,2,"I_19","STTO-BH",10,2020-09-20,"",2020-09-17,264,261,3,16,19,3,1,1,20.5019607843137,15.25,28.75,21.4389966
"380",1,2,"I_20","STBR3",13,2020-09-23,"",2020-09-17,267,261,6,16,22,6,1,1,20.3089171974522,14.6428571428571,28.5,36.4851957
"381",1,2,"J_01","CAAN2",12,2020-09-26,"",2020-09-17,270,261,9,16,25,9,1,1,20.5043668122271,14.4,29.1,30.49216534
"382",1,2,"J_02","CAIN4",4,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,36.46572848
"383",1,2,"J_03","CAIN3",14,2020-09-21,"",2020-09-17,265,261,4,16,20,4,1,1,20.32874617737,15,28.4,30.61272267
"384",1,2,"J_04","STGL1",9,NA,"",2020-09-17,NA,261,NA,16,NA,NA,1,0,NA,NA,NA,25.95117404
