"Date.Time","Unit","temp","cohort","block","hour","minute","Date"
2021-04-20 07:02:00,"C",10,7,1,7,2,2021-04-20
2021-04-20 08:02:00,"C",13,7,1,8,2,2021-04-20
2021-04-20 09:02:00,"C",17.5,7,1,9,2,2021-04-20
2021-04-20 10:02:00,"C",22.5,7,1,10,2,2021-04-20
2021-04-20 11:02:00,"C",30.5,7,1,11,2,2021-04-20
2021-04-20 12:02:00,"C",37.5,7,1,12,2,2021-04-20
2021-04-20 13:02:00,"C",43,7,1,13,2,2021-04-20
2021-04-20 14:02:00,"C",42,7,1,14,2,2021-04-20
2021-04-20 15:02:00,"C",40,7,1,15,2,2021-04-20
2021-04-20 16:02:00,"C",35.5,7,1,16,2,2021-04-20
2021-04-20 17:02:00,"C",29.5,7,1,17,2,2021-04-20
2021-04-20 18:02:00,"C",27,7,1,18,2,2021-04-20
2021-04-20 19:02:00,"C",22,7,1,19,2,2021-04-20
2021-04-20 20:02:00,"C",20,7,1,20,2,2021-04-20
2021-04-20 21:02:00,"C",19,7,1,21,2,2021-04-20
2021-04-20 22:02:00,"C",18,7,1,22,2,2021-04-20
2021-04-20 23:02:00,"C",17,7,1,23,2,2021-04-20
2021-04-21 00:02:00,"C",16.5,7,1,0,2,2021-04-21
2021-04-21 01:02:00,"C",14.5,7,1,1,2,2021-04-21
2021-04-21 02:02:00,"C",13.5,7,1,2,2,2021-04-21
2021-04-21 03:02:00,"C",12,7,1,3,2,2021-04-21
2021-04-21 04:02:00,"C",11,7,1,4,2,2021-04-21
2021-04-21 05:02:00,"C",10.5,7,1,5,2,2021-04-21
2021-04-21 06:02:00,"C",10,7,1,6,2,2021-04-21
2021-04-21 07:02:00,"C",10,7,1,7,2,2021-04-21
2021-04-21 08:02:00,"C",14,7,1,8,2,2021-04-21
2021-04-21 09:02:00,"C",19,7,1,9,2,2021-04-21
2021-04-21 10:02:00,"C",25,7,1,10,2,2021-04-21
2021-04-21 11:02:00,"C",31.5,7,1,11,2,2021-04-21
2021-04-21 12:02:00,"C",37.5,7,1,12,2,2021-04-21
2021-04-21 13:02:00,"C",42.5,7,1,13,2,2021-04-21
2021-04-21 14:02:00,"C",42,7,1,14,2,2021-04-21
2021-04-21 15:02:00,"C",41.5,7,1,15,2,2021-04-21
2021-04-21 16:02:00,"C",38,7,1,16,2,2021-04-21
2021-04-21 17:02:00,"C",33,7,1,17,2,2021-04-21
2021-04-21 18:02:00,"C",31.5,7,1,18,2,2021-04-21
2021-04-21 19:02:00,"C",27,7,1,19,2,2021-04-21
2021-04-21 20:02:00,"C",21.5,7,1,20,2,2021-04-21
2021-04-21 21:02:00,"C",17.5,7,1,21,2,2021-04-21
2021-04-21 22:02:00,"C",15.5,7,1,22,2,2021-04-21
2021-04-21 23:02:00,"C",14,7,1,23,2,2021-04-21
2021-04-22 00:02:00,"C",13,7,1,0,2,2021-04-22
2021-04-22 01:02:00,"C",12,7,1,1,2,2021-04-22
2021-04-22 02:02:00,"C",11.5,7,1,2,2,2021-04-22
2021-04-22 03:02:00,"C",11,7,1,3,2,2021-04-22
2021-04-22 04:02:00,"C",10.5,7,1,4,2,2021-04-22
2021-04-22 05:02:00,"C",10,7,1,5,2,2021-04-22
2021-04-22 06:02:00,"C",9,7,1,6,2,2021-04-22
2021-04-22 07:02:00,"C",9,7,1,7,2,2021-04-22
2021-04-22 08:02:00,"C",12.5,7,1,8,2,2021-04-22
2021-04-22 09:02:00,"C",18,7,1,9,2,2021-04-22
2021-04-22 10:02:00,"C",23.5,7,1,10,2,2021-04-22
2021-04-22 11:02:00,"C",31,7,1,11,2,2021-04-22
2021-04-22 12:02:00,"C",38,7,1,12,2,2021-04-22
2021-04-22 13:02:00,"C",42,7,1,13,2,2021-04-22
2021-04-22 14:02:00,"C",41,7,1,14,2,2021-04-22
2021-04-22 15:02:00,"C",39.5,7,1,15,2,2021-04-22
2021-04-22 16:02:00,"C",35,7,1,16,2,2021-04-22
2021-04-22 17:02:00,"C",30,7,1,17,2,2021-04-22
2021-04-22 18:02:00,"C",27.5,7,1,18,2,2021-04-22
2021-04-22 19:02:00,"C",22.5,7,1,19,2,2021-04-22
2021-04-22 20:02:00,"C",18,7,1,20,2,2021-04-22
2021-04-22 21:02:00,"C",15,7,1,21,2,2021-04-22
2021-04-22 22:02:00,"C",13,7,1,22,2,2021-04-22
2021-04-22 23:02:00,"C",12,7,1,23,2,2021-04-22
2021-04-23 00:02:00,"C",11.5,7,1,0,2,2021-04-23
2021-04-23 01:02:00,"C",11,7,1,1,2,2021-04-23
2021-04-23 02:02:00,"C",10.5,7,1,2,2,2021-04-23
2021-04-23 03:02:00,"C",10.5,7,1,3,2,2021-04-23
2021-04-23 04:02:00,"C",10,7,1,4,2,2021-04-23
2021-04-23 05:02:00,"C",9.5,7,1,5,2,2021-04-23
2021-04-23 06:02:00,"C",9,7,1,6,2,2021-04-23
2021-04-23 07:02:00,"C",9,7,1,7,2,2021-04-23
2021-04-23 08:02:00,"C",12,7,1,8,2,2021-04-23
2021-04-23 09:02:00,"C",17,7,1,9,2,2021-04-23
2021-04-23 10:02:00,"C",21.5,7,1,10,2,2021-04-23
2021-04-23 11:02:00,"C",28,7,1,11,2,2021-04-23
2021-04-23 12:02:00,"C",36,7,1,12,2,2021-04-23
2021-04-23 13:02:00,"C",41,7,1,13,2,2021-04-23
2021-04-23 14:02:00,"C",40,7,1,14,2,2021-04-23
2021-04-23 15:02:00,"C",39.5,7,1,15,2,2021-04-23
2021-04-23 16:02:00,"C",35,7,1,16,2,2021-04-23
2021-04-23 17:02:00,"C",30,7,1,17,2,2021-04-23
2021-04-23 18:02:00,"C",26,7,1,18,2,2021-04-23
2021-04-23 19:02:00,"C",22,7,1,19,2,2021-04-23
2021-04-23 20:02:00,"C",18.5,7,1,20,2,2021-04-23
2021-04-23 21:02:00,"C",16.5,7,1,21,2,2021-04-23
2021-04-23 22:02:00,"C",14.5,7,1,22,2,2021-04-23
2021-04-23 23:02:00,"C",13.5,7,1,23,2,2021-04-23
2021-04-24 00:02:00,"C",13,7,1,0,2,2021-04-24
2021-04-24 01:02:00,"C",12.5,7,1,1,2,2021-04-24
2021-04-24 02:02:00,"C",12,7,1,2,2,2021-04-24
2021-04-24 03:02:00,"C",11.5,7,1,3,2,2021-04-24
2021-04-24 04:02:00,"C",11,7,1,4,2,2021-04-24
2021-04-24 05:02:00,"C",10.5,7,1,5,2,2021-04-24
2021-04-24 06:02:00,"C",10.5,7,1,6,2,2021-04-24
2021-04-24 07:02:00,"C",11,7,1,7,2,2021-04-24
2021-04-24 08:02:00,"C",12.5,7,1,8,2,2021-04-24
2021-04-24 09:02:00,"C",16,7,1,9,2,2021-04-24
2021-04-24 10:02:00,"C",22.5,7,1,10,2,2021-04-24
2021-04-24 11:02:00,"C",28.5,7,1,11,2,2021-04-24
2021-04-24 12:02:00,"C",36,7,1,12,2,2021-04-24
2021-04-24 13:02:00,"C",41,7,1,13,2,2021-04-24
2021-04-24 14:02:00,"C",34.5,7,1,14,2,2021-04-24
2021-04-24 15:02:00,"C",33.5,7,1,15,2,2021-04-24
2021-04-24 16:02:00,"C",29.5,7,1,16,2,2021-04-24
2021-04-24 17:02:00,"C",25,7,1,17,2,2021-04-24
2021-04-24 18:02:00,"C",21.5,7,1,18,2,2021-04-24
2021-04-24 19:02:00,"C",19,7,1,19,2,2021-04-24
2021-04-24 20:02:00,"C",17,7,1,20,2,2021-04-24
2021-04-24 21:02:00,"C",15.5,7,1,21,2,2021-04-24
2021-04-24 22:02:00,"C",14.5,7,1,22,2,2021-04-24
2021-04-24 23:02:00,"C",13.5,7,1,23,2,2021-04-24
2021-04-25 00:02:00,"C",13,7,1,0,2,2021-04-25
2021-04-25 01:02:00,"C",12.5,7,1,1,2,2021-04-25
2021-04-25 02:02:00,"C",12.5,7,1,2,2,2021-04-25
2021-04-25 03:02:00,"C",12,7,1,3,2,2021-04-25
2021-04-25 04:02:00,"C",12,7,1,4,2,2021-04-25
2021-04-25 05:02:00,"C",11.5,7,1,5,2,2021-04-25
2021-04-25 06:02:00,"C",11,7,1,6,2,2021-04-25
2021-04-25 07:02:00,"C",11,7,1,7,2,2021-04-25
2021-04-25 08:02:00,"C",12.5,7,1,8,2,2021-04-25
2021-04-25 09:02:00,"C",14,7,1,9,2,2021-04-25
2021-04-25 10:02:00,"C",16,7,1,10,2,2021-04-25
2021-04-25 11:02:00,"C",21.5,7,1,11,2,2021-04-25
2021-04-25 12:02:00,"C",23,7,1,12,2,2021-04-25
2021-04-25 13:02:00,"C",22,7,1,13,2,2021-04-25
2021-04-25 14:02:00,"C",23.5,7,1,14,2,2021-04-25
2021-04-25 15:02:00,"C",20.5,7,1,15,2,2021-04-25
2021-04-25 16:02:00,"C",18.5,7,1,16,2,2021-04-25
2021-04-25 17:02:00,"C",21.5,7,1,17,2,2021-04-25
2021-04-25 18:02:00,"C",21.5,7,1,18,2,2021-04-25
2021-04-25 19:02:00,"C",19.5,7,1,19,2,2021-04-25
2021-04-25 20:02:00,"C",16,7,1,20,2,2021-04-25
2021-04-25 21:02:00,"C",13.5,7,1,21,2,2021-04-25
2021-04-25 22:02:00,"C",12,7,1,22,2,2021-04-25
2021-04-25 23:02:00,"C",11,7,1,23,2,2021-04-25
2021-04-26 00:02:00,"C",10,7,1,0,2,2021-04-26
2021-04-26 01:02:00,"C",9,7,1,1,2,2021-04-26
2021-04-26 02:02:00,"C",8,7,1,2,2,2021-04-26
2021-04-26 03:02:00,"C",7.5,7,1,3,2,2021-04-26
2021-04-26 04:02:00,"C",7,7,1,4,2,2021-04-26
2021-04-26 05:02:00,"C",6.5,7,1,5,2,2021-04-26
2021-04-26 06:02:00,"C",6.5,7,1,6,2,2021-04-26
2021-04-26 07:02:00,"C",6.5,7,1,7,2,2021-04-26
2021-04-26 08:02:00,"C",11,7,1,8,2,2021-04-26
2021-04-26 09:02:00,"C",16,7,1,9,2,2021-04-26
2021-04-26 10:02:00,"C",21,7,1,10,2,2021-04-26
2021-04-26 11:02:00,"C",29,7,1,11,2,2021-04-26
2021-04-26 12:02:00,"C",25.5,7,1,12,2,2021-04-26
2021-04-26 13:02:00,"C",27,7,1,13,2,2021-04-26
2021-04-26 14:02:00,"C",39,7,1,14,2,2021-04-26
2021-04-26 15:02:00,"C",29,7,1,15,2,2021-04-26
2021-04-26 16:02:00,"C",27.5,7,1,16,2,2021-04-26
2021-04-26 17:02:00,"C",27,7,1,17,2,2021-04-26
2021-04-26 18:02:00,"C",25,7,1,18,2,2021-04-26
2021-04-26 19:02:00,"C",22,7,1,19,2,2021-04-26
2021-04-26 20:02:00,"C",18.5,7,1,20,2,2021-04-26
2021-04-26 21:02:00,"C",16.5,7,1,21,2,2021-04-26
2021-04-26 22:02:00,"C",14.5,7,1,22,2,2021-04-26
2021-04-26 23:02:00,"C",13,7,1,23,2,2021-04-26
2021-04-27 00:02:00,"C",11.5,7,1,0,2,2021-04-27
2021-04-27 01:02:00,"C",11,7,1,1,2,2021-04-27
2021-04-27 02:02:00,"C",10.5,7,1,2,2,2021-04-27
2021-04-27 03:02:00,"C",9.5,7,1,3,2,2021-04-27
2021-04-27 04:02:00,"C",9.5,7,1,4,2,2021-04-27
2021-04-27 05:02:00,"C",9,7,1,5,2,2021-04-27
2021-04-27 06:02:00,"C",8.5,7,1,6,2,2021-04-27
2021-04-27 07:02:00,"C",9,7,1,7,2,2021-04-27
2021-04-27 08:02:00,"C",13.5,7,1,8,2,2021-04-27
2021-04-27 09:02:00,"C",18,7,1,9,2,2021-04-27
2021-04-27 10:02:00,"C",22.5,7,1,10,2,2021-04-27
2021-04-27 11:02:00,"C",30,7,1,11,2,2021-04-27
2021-04-27 12:02:00,"C",37,7,1,12,2,2021-04-27
2021-04-27 13:02:00,"C",41.5,7,1,13,2,2021-04-27
2021-04-27 14:02:00,"C",42,7,1,14,2,2021-04-27
2021-04-27 15:02:00,"C",41.5,7,1,15,2,2021-04-27
2021-04-27 16:02:00,"C",36.5,7,1,16,2,2021-04-27
2021-04-27 17:02:00,"C",31.5,7,1,17,2,2021-04-27
2021-04-27 18:02:00,"C",30.5,7,1,18,2,2021-04-27
2021-04-27 19:02:00,"C",28.5,7,1,19,2,2021-04-27
2021-04-27 20:02:00,"C",25,7,1,20,2,2021-04-27
2021-04-27 21:02:00,"C",22,7,1,21,2,2021-04-27
2021-04-27 22:02:00,"C",19,7,1,22,2,2021-04-27
2021-04-27 23:02:00,"C",17,7,1,23,2,2021-04-27
2021-04-28 00:02:00,"C",15,7,1,0,2,2021-04-28
2021-04-28 01:02:00,"C",14,7,1,1,2,2021-04-28
2021-04-28 02:02:00,"C",13,7,1,2,2,2021-04-28
2021-04-28 03:02:00,"C",12,7,1,3,2,2021-04-28
2021-04-28 04:02:00,"C",11.5,7,1,4,2,2021-04-28
2021-04-28 05:02:00,"C",11,7,1,5,2,2021-04-28
2021-04-28 06:02:00,"C",10.5,7,1,6,2,2021-04-28
2021-04-28 07:02:00,"C",11,7,1,7,2,2021-04-28
2021-04-28 08:02:00,"C",16.5,7,1,8,2,2021-04-28
2021-04-28 09:02:00,"C",22,7,1,9,2,2021-04-28
2021-04-28 10:02:00,"C",28.5,7,1,10,2,2021-04-28
2021-04-28 11:02:00,"C",36,7,1,11,2,2021-04-28
2021-04-28 12:02:00,"C",44,7,1,12,2,2021-04-28
2021-04-28 13:02:00,"C",48,7,1,13,2,2021-04-28
2021-04-28 14:02:00,"C",47,7,1,14,2,2021-04-28
2021-04-28 15:02:00,"C",46,7,1,15,2,2021-04-28
2021-04-28 16:02:00,"C",40.5,7,1,16,2,2021-04-28
2021-04-28 17:02:00,"C",36,7,1,17,2,2021-04-28
2021-04-28 18:02:00,"C",34,7,1,18,2,2021-04-28
2021-04-28 19:02:00,"C",32,7,1,19,2,2021-04-28
2021-04-28 20:02:00,"C",28.5,7,1,20,2,2021-04-28
2021-04-28 21:02:00,"C",24.5,7,1,21,2,2021-04-28
2021-04-28 22:02:00,"C",21.5,7,1,22,2,2021-04-28
2021-04-28 23:02:00,"C",19,7,1,23,2,2021-04-28
2021-04-29 00:02:00,"C",17.5,7,1,0,2,2021-04-29
2021-04-29 01:02:00,"C",16,7,1,1,2,2021-04-29
2021-04-29 02:02:00,"C",15,7,1,2,2,2021-04-29
2021-04-29 03:02:00,"C",14,7,1,3,2,2021-04-29
2021-04-29 04:02:00,"C",13.5,7,1,4,2,2021-04-29
2021-04-29 05:02:00,"C",12.5,7,1,5,2,2021-04-29
2021-04-29 06:02:00,"C",12,7,1,6,2,2021-04-29
2021-04-29 07:02:00,"C",12,7,1,7,2,2021-04-29
2021-04-29 08:02:00,"C",17,7,1,8,2,2021-04-29
2021-04-29 09:02:00,"C",23,7,1,9,2,2021-04-29
2021-04-29 10:02:00,"C",29,7,1,10,2,2021-04-29
2021-04-29 11:02:00,"C",37,7,1,11,2,2021-04-29
2021-04-29 12:02:00,"C",45,7,1,12,2,2021-04-29
2021-04-29 13:02:00,"C",49,7,1,13,2,2021-04-29
2021-04-29 14:02:00,"C",49,7,1,14,2,2021-04-29
2021-04-29 15:02:00,"C",48.5,7,1,15,2,2021-04-29
2021-04-29 16:02:00,"C",42,7,1,16,2,2021-04-29
2021-04-29 17:02:00,"C",37.5,7,1,17,2,2021-04-29
2021-04-29 18:02:00,"C",35,7,1,18,2,2021-04-29
2021-04-29 19:02:00,"C",32,7,1,19,2,2021-04-29
2021-04-29 20:02:00,"C",28,7,1,20,2,2021-04-29
2021-04-29 21:02:00,"C",24.5,7,1,21,2,2021-04-29
2021-04-29 22:02:00,"C",21.5,7,1,22,2,2021-04-29
2021-04-29 23:02:00,"C",19,7,1,23,2,2021-04-29
2021-04-30 00:02:00,"C",17.5,7,1,0,2,2021-04-30
2021-04-30 01:02:00,"C",16,7,1,1,2,2021-04-30
2021-04-30 02:02:00,"C",14.5,7,1,2,2,2021-04-30
2021-04-30 03:02:00,"C",13.5,7,1,3,2,2021-04-30
2021-04-30 04:02:00,"C",12.5,7,1,4,2,2021-04-30
2021-04-30 05:02:00,"C",12,7,1,5,2,2021-04-30
2021-04-30 06:02:00,"C",11.5,7,1,6,2,2021-04-30
2021-04-30 07:02:00,"C",12,7,1,7,2,2021-04-30
2021-04-30 08:02:00,"C",17,7,1,8,2,2021-04-30
2021-04-30 09:02:00,"C",22.5,7,1,9,2,2021-04-30
2021-04-30 10:02:00,"C",27.5,7,1,10,2,2021-04-30
2021-04-30 11:02:00,"C",33.5,7,1,11,2,2021-04-30
2021-04-30 12:02:00,"C",41,7,1,12,2,2021-04-30
2021-04-30 13:02:00,"C",48.5,7,1,13,2,2021-04-30
2021-04-30 14:02:00,"C",48.5,7,1,14,2,2021-04-30
2021-04-30 15:02:00,"C",44.5,7,1,15,2,2021-04-30
2021-04-30 16:02:00,"C",40,7,1,16,2,2021-04-30
2021-04-30 17:02:00,"C",36.5,7,1,17,2,2021-04-30
2021-04-30 18:02:00,"C",32.5,7,1,18,2,2021-04-30
2021-04-30 19:02:00,"C",28,7,1,19,2,2021-04-30
2021-04-30 20:02:00,"C",23.5,7,1,20,2,2021-04-30
2021-04-30 21:02:00,"C",20.5,7,1,21,2,2021-04-30
2021-04-30 22:02:00,"C",18,7,1,22,2,2021-04-30
2021-04-30 23:02:00,"C",16.5,7,1,23,2,2021-04-30
2021-05-01 00:02:00,"C",15.5,7,1,0,2,2021-05-01
2021-05-01 01:02:00,"C",14.5,7,1,1,2,2021-05-01
2021-05-01 02:02:00,"C",13.5,7,1,2,2,2021-05-01
2021-05-01 03:02:00,"C",13,7,1,3,2,2021-05-01
2021-05-01 04:02:00,"C",12.5,7,1,4,2,2021-05-01
2021-05-01 05:02:00,"C",12,7,1,5,2,2021-05-01
2021-05-01 06:02:00,"C",11,7,1,6,2,2021-05-01
2021-05-01 07:02:00,"C",11,7,1,7,2,2021-05-01
2021-05-01 08:02:00,"C",15.5,7,1,8,2,2021-05-01
2021-05-01 09:02:00,"C",19.5,7,1,9,2,2021-05-01
2021-05-01 10:02:00,"C",25.5,7,1,10,2,2021-05-01
2021-05-01 11:02:00,"C",34,7,1,11,2,2021-05-01
2021-05-01 12:02:00,"C",42,7,1,12,2,2021-05-01
2021-05-01 13:02:00,"C",46.5,7,1,13,2,2021-05-01
2021-05-01 14:02:00,"C",47,7,1,14,2,2021-05-01
2021-05-01 15:02:00,"C",46.5,7,1,15,2,2021-05-01
2021-05-01 16:02:00,"C",39,7,1,16,2,2021-05-01
2021-05-01 17:02:00,"C",34,7,1,17,2,2021-05-01
2021-05-01 18:02:00,"C",31.5,7,1,18,2,2021-05-01
2021-05-01 19:02:00,"C",28,7,1,19,2,2021-05-01
2021-05-01 20:02:00,"C",23,7,1,20,2,2021-05-01
2021-05-01 21:02:00,"C",19.5,7,1,21,2,2021-05-01
2021-05-01 22:02:00,"C",18,7,1,22,2,2021-05-01
2021-05-01 23:02:00,"C",16.5,7,1,23,2,2021-05-01
2021-05-02 00:02:00,"C",15.5,7,1,0,2,2021-05-02
2021-05-02 01:02:00,"C",15,7,1,1,2,2021-05-02
2021-05-02 02:02:00,"C",14,7,1,2,2,2021-05-02
2021-05-02 03:02:00,"C",13,7,1,3,2,2021-05-02
2021-05-02 04:02:00,"C",12.5,7,1,4,2,2021-05-02
2021-05-02 05:02:00,"C",11.5,7,1,5,2,2021-05-02
2021-05-02 06:02:00,"C",11,7,1,6,2,2021-05-02
2021-05-02 07:02:00,"C",12,7,1,7,2,2021-05-02
2021-05-02 08:02:00,"C",19,7,1,8,2,2021-05-02
2021-05-02 09:02:00,"C",23,7,1,9,2,2021-05-02
2021-05-02 10:02:00,"C",26.5,7,1,10,2,2021-05-02
2021-05-02 11:02:00,"C",32.5,7,1,11,2,2021-05-02
2021-05-02 12:02:00,"C",39,7,1,12,2,2021-05-02
2021-05-02 13:02:00,"C",42.5,7,1,13,2,2021-05-02
2021-05-02 14:02:00,"C",42,7,1,14,2,2021-05-02
2021-05-02 15:02:00,"C",43,7,1,15,2,2021-05-02
2021-05-02 16:02:00,"C",36.5,7,1,16,2,2021-05-02
2021-05-02 17:02:00,"C",33.5,7,1,17,2,2021-05-02
2021-05-02 18:02:00,"C",31.5,7,1,18,2,2021-05-02
2021-05-02 19:02:00,"C",30,7,1,19,2,2021-05-02
2021-05-02 20:02:00,"C",27,7,1,20,2,2021-05-02
2021-05-02 21:02:00,"C",24,7,1,21,2,2021-05-02
2021-05-02 22:02:00,"C",22,7,1,22,2,2021-05-02
2021-05-02 23:02:00,"C",21,7,1,23,2,2021-05-02
2021-05-03 00:02:00,"C",21.5,7,1,0,2,2021-05-03
2021-05-03 01:02:00,"C",21.5,7,1,1,2,2021-05-03
2021-05-03 02:02:00,"C",20.5,7,1,2,2,2021-05-03
2021-05-03 03:02:00,"C",20,7,1,3,2,2021-05-03
2021-05-03 04:02:00,"C",19.5,7,1,4,2,2021-05-03
2021-05-03 05:02:00,"C",19,7,1,5,2,2021-05-03
2021-05-03 06:02:00,"C",18.5,7,1,6,2,2021-05-03
2021-05-03 07:02:00,"C",19,7,1,7,2,2021-05-03
2021-05-03 08:02:00,"C",22,7,1,8,2,2021-05-03
2021-05-03 09:02:00,"C",24,7,1,9,2,2021-05-03
2021-05-03 10:02:00,"C",27.5,7,1,10,2,2021-05-03
2021-05-03 11:02:00,"C",35.5,7,1,11,2,2021-05-03
2021-05-03 12:02:00,"C",41.5,7,1,12,2,2021-05-03
2021-05-03 13:02:00,"C",45.5,7,1,13,2,2021-05-03
2021-05-03 14:02:00,"C",45,7,1,14,2,2021-05-03
2021-05-03 15:02:00,"C",45,7,1,15,2,2021-05-03
2021-05-03 16:02:00,"C",38,7,1,16,2,2021-05-03
2021-05-03 17:02:00,"C",35.5,7,1,17,2,2021-05-03
2021-05-03 18:02:00,"C",34.5,7,1,18,2,2021-05-03
2021-05-03 19:02:00,"C",32.5,7,1,19,2,2021-05-03
2021-05-03 20:02:00,"C",29.5,7,1,20,2,2021-05-03
2021-05-03 21:02:00,"C",26.5,7,1,21,2,2021-05-03
2021-05-03 22:02:00,"C",24.5,7,1,22,2,2021-05-03
2021-05-03 23:02:00,"C",22,7,1,23,2,2021-05-03
2021-05-04 00:02:00,"C",20.5,7,1,0,2,2021-05-04
2021-05-04 01:02:00,"C",20.5,7,1,1,2,2021-05-04
2021-05-04 02:02:00,"C",21,7,1,2,2,2021-05-04
2021-05-04 03:02:00,"C",20.5,7,1,3,2,2021-05-04
2021-05-04 04:02:00,"C",20,7,1,4,2,2021-05-04
2021-05-04 05:02:00,"C",20,7,1,5,2,2021-05-04
2021-05-04 06:02:00,"C",20,7,1,6,2,2021-05-04
2021-05-04 07:02:00,"C",20.5,7,1,7,2,2021-05-04
2021-05-04 08:02:00,"C",24.5,7,1,8,2,2021-05-04
2021-05-04 09:02:00,"C",26.5,7,1,9,2,2021-05-04
2021-05-04 10:02:00,"C",30.5,7,1,10,2,2021-05-04
2021-05-04 11:02:00,"C",38,7,1,11,2,2021-05-04
2021-05-04 12:02:00,"C",45,7,1,12,2,2021-05-04
2021-05-04 13:02:00,"C",49.5,7,1,13,2,2021-05-04
2021-05-04 14:02:00,"C",49.5,7,1,14,2,2021-05-04
2021-05-04 15:02:00,"C",48,7,1,15,2,2021-05-04
2021-05-04 16:02:00,"C",41.5,7,1,16,2,2021-05-04
2021-05-04 17:02:00,"C",38,7,1,17,2,2021-05-04
2021-05-04 18:02:00,"C",35.5,7,1,18,2,2021-05-04
2021-05-04 19:02:00,"C",33,7,1,19,2,2021-05-04
2021-05-04 20:02:00,"C",30,7,1,20,2,2021-05-04
2021-05-04 21:02:00,"C",27,7,1,21,2,2021-05-04
2021-05-04 22:02:00,"C",24,7,1,22,2,2021-05-04
2021-05-04 23:02:00,"C",22,7,1,23,2,2021-05-04
2021-05-05 00:02:00,"C",20.5,7,1,0,2,2021-05-05
2021-05-05 01:02:00,"C",19,7,1,1,2,2021-05-05
2021-05-05 02:02:00,"C",18,7,1,2,2,2021-05-05
2021-05-05 03:02:00,"C",17.5,7,1,3,2,2021-05-05
2021-05-05 04:02:00,"C",16,7,1,4,2,2021-05-05
2021-05-05 05:02:00,"C",15.5,7,1,5,2,2021-05-05
2021-05-05 06:02:00,"C",15,7,1,6,2,2021-05-05
2021-05-05 07:02:00,"C",15.5,7,1,7,2,2021-05-05
2021-05-05 08:02:00,"C",21,7,1,8,2,2021-05-05
2021-05-05 09:02:00,"C",26,7,1,9,2,2021-05-05
2021-05-05 10:02:00,"C",31.5,7,1,10,2,2021-05-05
2021-05-05 11:02:00,"C",40,7,1,11,2,2021-05-05
2021-05-05 12:02:00,"C",47.5,7,1,12,2,2021-05-05
2021-05-05 13:02:00,"C",52,7,1,13,2,2021-05-05
2021-05-05 14:02:00,"C",51.5,7,1,14,2,2021-05-05
2021-05-05 15:02:00,"C",50.5,7,1,15,2,2021-05-05
2021-05-05 16:02:00,"C",43.5,7,1,16,2,2021-05-05
2021-05-05 17:02:00,"C",39.5,7,1,17,2,2021-05-05
2021-05-05 18:02:00,"C",37,7,1,18,2,2021-05-05
2021-05-05 19:02:00,"C",34,7,1,19,2,2021-05-05
2021-05-05 20:02:00,"C",30,7,1,20,2,2021-05-05
2021-05-05 21:02:00,"C",25.5,7,1,21,2,2021-05-05
2021-05-05 22:02:00,"C",21.5,7,1,22,2,2021-05-05
2021-05-05 23:02:00,"C",18.5,7,1,23,2,2021-05-05
2021-05-06 00:02:00,"C",16.5,7,1,0,2,2021-05-06
2021-05-06 01:02:00,"C",15,7,1,1,2,2021-05-06
2021-05-06 02:02:00,"C",14,7,1,2,2,2021-05-06
2021-05-06 03:02:00,"C",13,7,1,3,2,2021-05-06
2021-05-06 04:02:00,"C",12,7,1,4,2,2021-05-06
2021-05-06 05:02:00,"C",11.5,7,1,5,2,2021-05-06
2021-05-06 06:02:00,"C",11,7,1,6,2,2021-05-06
2021-05-06 07:02:00,"C",12,7,1,7,2,2021-05-06
2021-05-06 08:02:00,"C",17,7,1,8,2,2021-05-06
2021-05-06 09:02:00,"C",22,7,1,9,2,2021-05-06
2021-05-06 10:02:00,"C",28,7,1,10,2,2021-05-06
2021-05-06 11:02:00,"C",37,7,1,11,2,2021-05-06
2021-05-06 12:02:00,"C",44,7,1,12,2,2021-05-06
2021-05-06 13:02:00,"C",48,7,1,13,2,2021-05-06
2021-05-06 14:02:00,"C",49,7,1,14,2,2021-05-06
2021-05-06 15:02:00,"C",45.5,7,1,15,2,2021-05-06
2021-05-06 16:02:00,"C",39,7,1,16,2,2021-05-06
2021-05-06 17:02:00,"C",35,7,1,17,2,2021-05-06
2021-05-06 18:02:00,"C",32,7,1,18,2,2021-05-06
2021-05-06 19:02:00,"C",28.5,7,1,19,2,2021-05-06
2021-05-06 20:02:00,"C",24,7,1,20,2,2021-05-06
2021-05-06 21:02:00,"C",21,7,1,21,2,2021-05-06
2021-05-06 22:02:00,"C",19,7,1,22,2,2021-05-06
2021-05-06 23:02:00,"C",17.5,7,1,23,2,2021-05-06
2021-05-07 00:02:00,"C",16,7,1,0,2,2021-05-07
2021-05-07 01:02:00,"C",15,7,1,1,2,2021-05-07
2021-05-07 02:02:00,"C",14,7,1,2,2,2021-05-07
2021-05-07 03:02:00,"C",13,7,1,3,2,2021-05-07
2021-05-07 04:02:00,"C",12.5,7,1,4,2,2021-05-07
2021-05-07 05:02:00,"C",12,7,1,5,2,2021-05-07
2021-05-07 06:02:00,"C",11,7,1,6,2,2021-05-07
2021-05-07 07:02:00,"C",11.5,7,1,7,2,2021-05-07
2021-05-07 08:02:00,"C",16.5,7,1,8,2,2021-05-07
2021-05-07 09:02:00,"C",19,7,1,9,2,2021-05-07
2021-05-07 10:02:00,"C",23.5,7,1,10,2,2021-05-07
