Date.Time,Unit,temp,block,hour,minute,Date
9/3/21 22:05,C,24.5,4,22,5,9/3/21
9/3/21 23:05,C,22,4,23,5,9/3/21
9/4/21 0:05,C,20.5,4,0,5,9/4/21
9/4/21 1:05,C,18.5,4,1,5,9/4/21
9/4/21 2:05,C,17.5,4,2,5,9/4/21
9/4/21 3:05,C,16.5,4,3,5,9/4/21
9/4/21 4:05,C,15.5,4,4,5,9/4/21
9/4/21 5:05,C,15,4,5,5,9/4/21
9/4/21 6:05,C,14,4,6,5,9/4/21
9/4/21 7:05,C,13.5,4,7,5,9/4/21
9/4/21 8:05,C,14.5,4,8,5,9/4/21
9/4/21 9:05,C,18,4,9,5,9/4/21
9/4/21 10:05,C,24.5,4,10,5,9/4/21
9/4/21 11:05,C,30.5,4,11,5,9/4/21
9/4/21 12:05,C,35,4,12,5,9/4/21
9/4/21 13:05,C,37.5,4,13,5,9/4/21
9/4/21 14:05,C,39.5,4,14,5,9/4/21
9/4/21 15:05,C,41,4,15,5,9/4/21
9/4/21 16:05,C,41,4,16,5,9/4/21
9/4/21 17:05,C,39.5,4,17,5,9/4/21
9/4/21 18:05,C,37.5,4,18,5,9/4/21
9/4/21 19:05,C,34.5,4,19,5,9/4/21
9/4/21 20:05,C,31.5,4,20,5,9/4/21
9/4/21 21:05,C,28.5,4,21,5,9/4/21
9/4/21 22:05,C,26,4,22,5,9/4/21
9/4/21 23:05,C,24,4,23,5,9/4/21
9/5/21 0:05,C,22,4,0,5,9/5/21
9/5/21 1:05,C,20,4,1,5,9/5/21
9/5/21 2:05,C,19,4,2,5,9/5/21
9/5/21 3:05,C,18,4,3,5,9/5/21
9/5/21 4:05,C,17.5,4,4,5,9/5/21
9/5/21 5:05,C,16.5,4,5,5,9/5/21
9/5/21 6:05,C,15.5,4,6,5,9/5/21
9/5/21 7:05,C,15,4,7,5,9/5/21
9/5/21 8:05,C,15.5,4,8,5,9/5/21
9/5/21 9:05,C,20,4,9,5,9/5/21
9/5/21 10:05,C,27,4,10,5,9/5/21
9/5/21 11:05,C,32,4,11,5,9/5/21
9/5/21 12:05,C,36,4,12,5,9/5/21
9/5/21 13:05,C,39,4,13,5,9/5/21
9/5/21 14:05,C,41,4,14,5,9/5/21
9/5/21 15:05,C,43,4,15,5,9/5/21
9/5/21 16:05,C,43,4,16,5,9/5/21
9/5/21 17:05,C,41.5,4,17,5,9/5/21
9/5/21 18:05,C,39.5,4,18,5,9/5/21
9/5/21 19:05,C,36,4,19,5,9/5/21
9/5/21 20:05,C,32.5,4,20,5,9/5/21
9/5/21 21:05,C,29.5,4,21,5,9/5/21
9/5/21 22:05,C,27.5,4,22,5,9/5/21
9/5/21 23:05,C,25,4,23,5,9/5/21
9/6/21 0:05,C,23.5,4,0,5,9/6/21
9/6/21 1:05,C,22,4,1,5,9/6/21
9/6/21 2:05,C,20.5,4,2,5,9/6/21
9/6/21 3:05,C,19.5,4,3,5,9/6/21
9/6/21 4:05,C,19,4,4,5,9/6/21
9/6/21 5:05,C,18,4,5,5,9/6/21
9/6/21 6:05,C,17.5,4,6,5,9/6/21
9/6/21 7:05,C,17,4,7,5,9/6/21
9/6/21 8:05,C,17.5,4,8,5,9/6/21
9/6/21 9:05,C,21.5,4,9,5,9/6/21
9/6/21 10:05,C,28,4,10,5,9/6/21
9/6/21 11:05,C,33.5,4,11,5,9/6/21
9/6/21 12:05,C,37.5,4,12,5,9/6/21
9/6/21 13:05,C,40.5,4,13,5,9/6/21
9/6/21 14:05,C,42.5,4,14,5,9/6/21
9/6/21 15:05,C,44,4,15,5,9/6/21
9/6/21 16:05,C,43.5,4,16,5,9/6/21
9/6/21 17:05,C,42,4,17,5,9/6/21
9/6/21 18:05,C,40,4,18,5,9/6/21
9/6/21 19:05,C,37,4,19,5,9/6/21
9/6/21 20:05,C,33,4,20,5,9/6/21
9/6/21 21:05,C,30,4,21,5,9/6/21
9/6/21 22:05,C,27.5,4,22,5,9/6/21
9/6/21 23:05,C,26,4,23,5,9/6/21
9/7/21 0:05,C,25,4,0,5,9/7/21
9/7/21 1:05,C,24.5,4,1,5,9/7/21
9/7/21 2:05,C,23.5,4,2,5,9/7/21
9/7/21 3:05,C,23,4,3,5,9/7/21
9/7/21 4:05,C,22,4,4,5,9/7/21
9/7/21 5:05,C,21,4,5,5,9/7/21
9/7/21 6:05,C,20.5,4,6,5,9/7/21
9/7/21 7:05,C,20,4,7,5,9/7/21
9/7/21 8:05,C,20.5,4,8,5,9/7/21
9/7/21 9:05,C,25,4,9,5,9/7/21
9/7/21 10:05,C,31,4,10,5,9/7/21
9/7/21 11:05,C,36,4,11,5,9/7/21
9/7/21 12:05,C,40,4,12,5,9/7/21
9/7/21 13:05,C,43,4,13,5,9/7/21
9/7/21 14:05,C,44.5,4,14,5,9/7/21
9/7/21 15:05,C,45.5,4,15,5,9/7/21
9/7/21 16:05,C,45,4,16,5,9/7/21
9/7/21 17:05,C,44,4,17,5,9/7/21
9/7/21 18:05,C,42,4,18,5,9/7/21
9/7/21 19:05,C,38.5,4,19,5,9/7/21
9/7/21 20:05,C,34.5,4,20,5,9/7/21
9/7/21 21:05,C,31,4,21,5,9/7/21
9/7/21 22:05,C,29,4,22,5,9/7/21
9/7/21 23:05,C,27.5,4,23,5,9/7/21
9/8/21 0:05,C,26,4,0,5,9/8/21
9/8/21 1:05,C,24.5,4,1,5,9/8/21
9/8/21 2:05,C,23.5,4,2,5,9/8/21
9/8/21 3:05,C,23,4,3,5,9/8/21
9/8/21 4:05,C,22.5,4,4,5,9/8/21
9/8/21 5:05,C,22,4,5,5,9/8/21
9/8/21 6:05,C,21.5,4,6,5,9/8/21
9/8/21 7:05,C,21,4,7,5,9/8/21
9/8/21 8:05,C,22,4,8,5,9/8/21
9/8/21 9:05,C,26.5,4,9,5,9/8/21
9/8/21 10:05,C,32,4,10,5,9/8/21
9/8/21 11:05,C,36.5,4,11,5,9/8/21
9/8/21 12:05,C,40,4,12,5,9/8/21
9/8/21 13:05,C,42.5,4,13,5,9/8/21
9/8/21 14:05,C,44.5,4,14,5,9/8/21
9/8/21 15:05,C,45.5,4,15,5,9/8/21
9/8/21 16:05,C,45.5,4,16,5,9/8/21
9/8/21 17:05,C,44.5,4,17,5,9/8/21
9/8/21 18:05,C,42.5,4,18,5,9/8/21
9/8/21 19:05,C,39,4,19,5,9/8/21
9/8/21 20:05,C,35.5,4,20,5,9/8/21
9/8/21 21:05,C,32,4,21,5,9/8/21
9/8/21 22:05,C,29.5,4,22,5,9/8/21
9/8/21 23:05,C,27,4,23,5,9/8/21
9/9/21 0:05,C,25,4,0,5,9/9/21
9/9/21 1:05,C,24,4,1,5,9/9/21
9/9/21 2:05,C,23,4,2,5,9/9/21
9/9/21 3:05,C,22.5,4,3,5,9/9/21
9/9/21 4:05,C,22,4,4,5,9/9/21
9/9/21 5:05,C,21,4,5,5,9/9/21
9/9/21 6:05,C,21,4,6,5,9/9/21
9/9/21 7:05,C,20.5,4,7,5,9/9/21
9/9/21 8:05,C,21.5,4,8,5,9/9/21
9/9/21 9:05,C,25.5,4,9,5,9/9/21
9/9/21 10:05,C,31,4,10,5,9/9/21
9/9/21 11:05,C,35.5,4,11,5,9/9/21
9/9/21 12:05,C,38.5,4,12,5,9/9/21
9/9/21 13:05,C,40,4,13,5,9/9/21
9/9/21 14:05,C,41,4,14,5,9/9/21
9/9/21 15:05,C,42.5,4,15,5,9/9/21
9/9/21 16:05,C,41.5,4,16,5,9/9/21
9/9/21 17:05,C,39.5,4,17,5,9/9/21
9/9/21 18:05,C,36.5,4,18,5,9/9/21
9/9/21 19:05,C,33,4,19,5,9/9/21
9/9/21 20:05,C,30,4,20,5,9/9/21
9/9/21 21:05,C,28,4,21,5,9/9/21
9/9/21 22:05,C,26,4,22,5,9/9/21
9/9/21 23:05,C,24,4,23,5,9/9/21
9/10/21 0:05,C,23,4,0,5,9/10/21
9/10/21 1:05,C,22.5,4,1,5,9/10/21
9/10/21 2:05,C,21.5,4,2,5,9/10/21
9/10/21 3:05,C,21,4,3,5,9/10/21
9/10/21 4:05,C,20.5,4,4,5,9/10/21
9/10/21 5:05,C,20.5,4,5,5,9/10/21
9/10/21 6:05,C,20.5,4,6,5,9/10/21
9/10/21 7:05,C,20,4,7,5,9/10/21
9/10/21 8:05,C,20.5,4,8,5,9/10/21
9/10/21 9:05,C,21,4,9,5,9/10/21
9/10/21 10:05,C,25.5,4,10,5,9/10/21
9/10/21 11:05,C,33,4,11,5,9/10/21
9/10/21 12:05,C,37.5,4,12,5,9/10/21
9/10/21 13:05,C,40,4,13,5,9/10/21
9/10/21 14:05,C,41.5,4,14,5,9/10/21
9/10/21 15:05,C,42.5,4,15,5,9/10/21
9/10/21 16:05,C,42,4,16,5,9/10/21
9/10/21 17:05,C,40,4,17,5,9/10/21
9/10/21 18:05,C,37,4,18,5,9/10/21
9/10/21 19:05,C,33.5,4,19,5,9/10/21
9/10/21 20:05,C,30,4,20,5,9/10/21
9/10/21 21:05,C,27,4,21,5,9/10/21
9/10/21 22:05,C,25,4,22,5,9/10/21
9/10/21 23:05,C,23,4,23,5,9/10/21
9/11/21 0:05,C,21.5,4,0,5,9/11/21
9/11/21 1:05,C,20.5,4,1,5,9/11/21
9/11/21 2:05,C,19,4,2,5,9/11/21
9/11/21 3:05,C,18,4,3,5,9/11/21
9/11/21 4:05,C,17.5,4,4,5,9/11/21
9/11/21 5:05,C,17,4,5,5,9/11/21
9/11/21 6:05,C,16,4,6,5,9/11/21
9/11/21 7:05,C,16,4,7,5,9/11/21
9/11/21 8:05,C,16,4,8,5,9/11/21
9/11/21 9:05,C,19,4,9,5,9/11/21
9/11/21 10:05,C,26.5,4,10,5,9/11/21
9/11/21 11:05,C,33.5,4,11,5,9/11/21
9/11/21 12:05,C,38.5,4,12,5,9/11/21
9/11/21 13:05,C,41.5,4,13,5,9/11/21
9/11/21 14:05,C,43,4,14,5,9/11/21
9/11/21 15:05,C,44,4,15,5,9/11/21
9/11/21 16:05,C,43,4,16,5,9/11/21
9/11/21 17:05,C,40.5,4,17,5,9/11/21
9/11/21 18:05,C,38,4,18,5,9/11/21
9/11/21 19:05,C,34.5,4,19,5,9/11/21
9/11/21 20:05,C,31.5,4,20,5,9/11/21
9/11/21 21:05,C,29,4,21,5,9/11/21
9/11/21 22:05,C,26.5,4,22,5,9/11/21
9/11/21 23:05,C,25,4,23,5,9/11/21
9/12/21 0:05,C,23.5,4,0,5,9/12/21
9/12/21 1:05,C,22,4,1,5,9/12/21
9/12/21 2:05,C,20.5,4,2,5,9/12/21
9/12/21 3:05,C,19.5,4,3,5,9/12/21
9/12/21 4:05,C,18.5,4,4,5,9/12/21
9/12/21 5:05,C,18,4,5,5,9/12/21
9/12/21 6:05,C,17,4,6,5,9/12/21
9/12/21 7:05,C,16.5,4,7,5,9/12/21
9/12/21 8:05,C,17,4,8,5,9/12/21
9/12/21 9:05,C,21.5,4,9,5,9/12/21
9/12/21 10:05,C,28.5,4,10,5,9/12/21
9/12/21 11:05,C,35,4,11,5,9/12/21
9/12/21 12:05,C,39.5,4,12,5,9/12/21
9/12/21 13:05,C,42.5,4,13,5,9/12/21
9/12/21 14:05,C,44,4,14,5,9/12/21
9/12/21 15:05,C,44.5,4,15,5,9/12/21
9/12/21 16:05,C,44,4,16,5,9/12/21
9/12/21 17:05,C,41.5,4,17,5,9/12/21
9/12/21 18:05,C,39,4,18,5,9/12/21
9/12/21 19:05,C,35.5,4,19,5,9/12/21
9/12/21 20:05,C,32.5,4,20,5,9/12/21
9/12/21 21:05,C,29.5,4,21,5,9/12/21
9/12/21 22:05,C,27,4,22,5,9/12/21
9/12/21 23:05,C,25.5,4,23,5,9/12/21
9/13/21 0:05,C,24,4,0,5,9/13/21
9/13/21 1:05,C,23,4,1,5,9/13/21
9/13/21 2:05,C,22,4,2,5,9/13/21
9/13/21 3:05,C,21,4,3,5,9/13/21
9/13/21 4:05,C,20,4,4,5,9/13/21
9/13/21 5:05,C,19,4,5,5,9/13/21
9/13/21 6:05,C,18.5,4,6,5,9/13/21
9/13/21 7:05,C,18,4,7,5,9/13/21
9/13/21 8:05,C,18.5,4,8,5,9/13/21
9/13/21 9:05,C,22,4,9,5,9/13/21
9/13/21 10:05,C,28.5,4,10,5,9/13/21
9/13/21 11:05,C,35,4,11,5,9/13/21
9/13/21 12:05,C,40,4,12,5,9/13/21
9/13/21 13:05,C,42,4,13,5,9/13/21
9/13/21 14:05,C,43.5,4,14,5,9/13/21
9/13/21 15:05,C,44.5,4,15,5,9/13/21
9/13/21 16:05,C,44,4,16,5,9/13/21
9/13/21 17:05,C,41.5,4,17,5,9/13/21
9/13/21 18:05,C,39,4,18,5,9/13/21
9/13/21 19:05,C,35.5,4,19,5,9/13/21
9/13/21 20:05,C,32,4,20,5,9/13/21
9/13/21 21:05,C,29.5,4,21,5,9/13/21
9/13/21 22:05,C,27,4,22,5,9/13/21
9/13/21 23:05,C,25,4,23,5,9/13/21
9/14/21 0:05,C,23,4,0,5,9/14/21
9/14/21 1:05,C,21.5,4,1,5,9/14/21
9/14/21 2:05,C,20.5,4,2,5,9/14/21
9/14/21 3:05,C,19.5,4,3,5,9/14/21
9/14/21 4:05,C,19,4,4,5,9/14/21
9/14/21 5:05,C,18.5,4,5,5,9/14/21
9/14/21 6:05,C,17.5,4,6,5,9/14/21
9/14/21 7:05,C,17,4,7,5,9/14/21
9/14/21 8:05,C,17.5,4,8,5,9/14/21
9/14/21 9:05,C,22,4,9,5,9/14/21
9/14/21 10:05,C,29,4,10,5,9/14/21
9/14/21 11:05,C,35,4,11,5,9/14/21
9/14/21 12:05,C,39,4,12,5,9/14/21
9/14/21 13:05,C,41.5,4,13,5,9/14/21
9/14/21 14:05,C,43.5,4,14,5,9/14/21
9/14/21 15:05,C,45,4,15,5,9/14/21
9/14/21 16:05,C,44,4,16,5,9/14/21
9/14/21 17:05,C,41.5,4,17,5,9/14/21
9/14/21 18:05,C,39,4,18,5,9/14/21
9/14/21 19:05,C,35.5,4,19,5,9/14/21
9/14/21 20:05,C,32,4,20,5,9/14/21
9/14/21 21:05,C,29,4,21,5,9/14/21
9/14/21 22:05,C,26.5,4,22,5,9/14/21
9/14/21 23:05,C,24.5,4,23,5,9/14/21
9/15/21 0:05,C,22.5,4,0,5,9/15/21
9/15/21 1:05,C,21,4,1,5,9/15/21
9/15/21 2:05,C,20,4,2,5,9/15/21
9/15/21 3:05,C,19,4,3,5,9/15/21
9/15/21 4:05,C,18,4,4,5,9/15/21
9/15/21 5:05,C,17,4,5,5,9/15/21
9/15/21 6:05,C,16.5,4,6,5,9/15/21
9/15/21 7:05,C,16,4,7,5,9/15/21
9/15/21 8:05,C,16,4,8,5,9/15/21
9/15/21 9:05,C,18.5,4,9,5,9/15/21
9/15/21 10:05,C,25,4,10,5,9/15/21
9/15/21 11:05,C,35.5,4,11,5,9/15/21
9/15/21 12:05,C,43,4,12,5,9/15/21
9/15/21 13:05,C,45,4,13,5,9/15/21
9/15/21 14:05,C,40,4,14,5,9/15/21
9/15/21 15:05,C,38.5,4,15,5,9/15/21
9/15/21 16:05,C,36,4,16,5,9/15/21
9/15/21 17:05,C,33.5,4,17,5,9/15/21
9/15/21 18:05,C,31.5,4,18,5,9/15/21
9/15/21 19:05,C,28.5,4,19,5,9/15/21
9/15/21 20:05,C,26,4,20,5,9/15/21
9/15/21 21:05,C,24,4,21,5,9/15/21
9/15/21 22:05,C,22.5,4,22,5,9/15/21
9/15/21 23:05,C,21,4,23,5,9/15/21
9/16/21 0:05,C,20,4,0,5,9/16/21
9/16/21 1:05,C,18.5,4,1,5,9/16/21
9/16/21 2:05,C,18,4,2,5,9/16/21
9/16/21 3:05,C,17,4,3,5,9/16/21
9/16/21 4:05,C,16.5,4,4,5,9/16/21
9/16/21 5:05,C,16,4,5,5,9/16/21
9/16/21 6:05,C,15.5,4,6,5,9/16/21
9/16/21 7:05,C,15,4,7,5,9/16/21
9/16/21 8:05,C,15,4,8,5,9/16/21
9/16/21 9:05,C,17,4,9,5,9/16/21
9/16/21 10:05,C,20,4,10,5,9/16/21
9/16/21 11:05,C,25,4,11,5,9/16/21
9/16/21 12:05,C,29.5,4,12,5,9/16/21
9/16/21 13:05,C,32,4,13,5,9/16/21
9/16/21 14:05,C,33.5,4,14,5,9/16/21
9/16/21 15:05,C,33,4,15,5,9/16/21
9/16/21 16:05,C,31.5,4,16,5,9/16/21
9/16/21 17:05,C,30,4,17,5,9/16/21
9/16/21 18:05,C,28.5,4,18,5,9/16/21
9/16/21 19:05,C,26,4,19,5,9/16/21
9/16/21 20:05,C,23.5,4,20,5,9/16/21
9/16/21 21:05,C,21,4,21,5,9/16/21
9/16/21 22:05,C,19.5,4,22,5,9/16/21
9/16/21 23:05,C,18,4,23,5,9/16/21
9/17/21 0:05,C,17,4,0,5,9/17/21
9/17/21 1:05,C,16,4,1,5,9/17/21
9/17/21 2:05,C,15.5,4,2,5,9/17/21
9/17/21 3:05,C,15,4,3,5,9/17/21
9/17/21 4:05,C,14.5,4,4,5,9/17/21
9/17/21 5:05,C,13.5,4,5,5,9/17/21
9/17/21 6:05,C,13,4,6,5,9/17/21
9/17/21 7:05,C,12,4,7,5,9/17/21
9/17/21 8:05,C,12.5,4,8,5,9/17/21
9/17/21 9:05,C,15,4,9,5,9/17/21
9/17/21 10:05,C,20,4,10,5,9/17/21
9/17/21 11:05,C,24.5,4,11,5,9/17/21
9/17/21 12:05,C,29.5,4,12,5,9/17/21
9/17/21 13:05,C,29,4,13,5,9/17/21
9/17/21 14:05,C,31,4,14,5,9/17/21
9/17/21 15:05,C,29.5,4,15,5,9/17/21
9/17/21 16:05,C,28,4,16,5,9/17/21
9/17/21 17:05,C,25.5,4,17,5,9/17/21
9/17/21 18:05,C,24.5,4,18,5,9/17/21
9/17/21 19:05,C,22.5,4,19,5,9/17/21
9/17/21 20:05,C,20.5,4,20,5,9/17/21
9/17/21 21:05,C,19,4,21,5,9/17/21
9/17/21 22:05,C,18,4,22,5,9/17/21
9/17/21 23:05,C,17,4,23,5,9/17/21
9/18/21 0:05,C,16,4,0,5,9/18/21
9/18/21 1:05,C,15.5,4,1,5,9/18/21
9/18/21 2:05,C,15,4,2,5,9/18/21
9/18/21 3:05,C,14.5,4,3,5,9/18/21
9/18/21 4:05,C,14,4,4,5,9/18/21
9/18/21 5:05,C,13.5,4,5,5,9/18/21
9/18/21 6:05,C,13.5,4,6,5,9/18/21
9/18/21 7:05,C,13,4,7,5,9/18/21
9/18/21 8:05,C,13.5,4,8,5,9/18/21
9/18/21 9:05,C,16.5,4,9,5,9/18/21
9/18/21 10:05,C,21,4,10,5,9/18/21
9/18/21 11:05,C,25.5,4,11,5,9/18/21
9/18/21 12:05,C,29,4,12,5,9/18/21
9/18/21 13:05,C,29.5,4,13,5,9/18/21
9/18/21 14:05,C,30,4,14,5,9/18/21
9/18/21 15:05,C,29,4,15,5,9/18/21
9/18/21 16:05,C,27.5,4,16,5,9/18/21
9/18/21 17:05,C,25.5,4,17,5,9/18/21
9/18/21 18:05,C,24,4,18,5,9/18/21
9/18/21 19:05,C,22,4,19,5,9/18/21
9/18/21 20:05,C,20.5,4,20,5,9/18/21
9/18/21 21:05,C,19.5,4,21,5,9/18/21
9/18/21 22:05,C,19,4,22,5,9/18/21
9/18/21 23:05,C,18.5,4,23,5,9/18/21
9/19/21 0:05,C,18,4,0,5,9/19/21
9/19/21 1:05,C,18,4,1,5,9/19/21
9/19/21 2:05,C,18,4,2,5,9/19/21
9/19/21 3:05,C,17.5,4,3,5,9/19/21
9/19/21 4:05,C,17.5,4,4,5,9/19/21
9/19/21 5:05,C,17,4,5,5,9/19/21
9/19/21 6:05,C,16.5,4,6,5,9/19/21
9/19/21 7:05,C,16,4,7,5,9/19/21
9/19/21 8:05,C,16,4,8,5,9/19/21
9/19/21 9:05,C,17.5,4,9,5,9/19/21
9/19/21 10:05,C,21,4,10,5,9/19/21
9/19/21 11:05,C,24.5,4,11,5,9/19/21
9/19/21 12:05,C,27.5,4,12,5,9/19/21
9/19/21 13:05,C,28.5,4,13,5,9/19/21
9/19/21 14:05,C,29.5,4,14,5,9/19/21
9/19/21 15:05,C,29.5,4,15,5,9/19/21
9/19/21 16:05,C,27.5,4,16,5,9/19/21
9/19/21 17:05,C,26.5,4,17,5,9/19/21
9/19/21 18:05,C,25.5,4,18,5,9/19/21
9/19/21 19:05,C,24,4,19,5,9/19/21
9/19/21 20:05,C,22.5,4,20,5,9/19/21
9/19/21 21:05,C,21.5,4,21,5,9/19/21
9/19/21 22:05,C,20,4,22,5,9/19/21
9/19/21 23:05,C,19,4,23,5,9/19/21
9/20/21 0:05,C,18.5,4,0,5,9/20/21
9/20/21 1:05,C,18,4,1,5,9/20/21
9/20/21 2:05,C,18.5,4,2,5,9/20/21
9/20/21 3:05,C,18.5,4,3,5,9/20/21
9/20/21 4:05,C,18.5,4,4,5,9/20/21
9/20/21 5:05,C,18.5,4,5,5,9/20/21
9/20/21 6:05,C,18,4,6,5,9/20/21
9/20/21 7:05,C,17.5,4,7,5,9/20/21
9/20/21 8:05,C,17,4,8,5,9/20/21
9/20/21 9:05,C,18.5,4,9,5,9/20/21
9/20/21 10:05,C,21.5,4,10,5,9/20/21
9/20/21 11:05,C,25.5,4,11,5,9/20/21
9/20/21 12:05,C,28.5,4,12,5,9/20/21
9/20/21 13:05,C,30,4,13,5,9/20/21
9/20/21 14:05,C,30.5,4,14,5,9/20/21
9/20/21 15:05,C,30,4,15,5,9/20/21
9/20/21 16:05,C,29,4,16,5,9/20/21
9/20/21 17:05,C,27,4,17,5,9/20/21
9/20/21 18:05,C,25.5,4,18,5,9/20/21
9/20/21 19:05,C,24.5,4,19,5,9/20/21
9/20/21 20:05,C,23,4,20,5,9/20/21
9/20/21 21:05,C,22,4,21,5,9/20/21
9/20/21 22:05,C,21,4,22,5,9/20/21
9/20/21 23:05,C,20,4,23,5,9/20/21
9/21/21 0:05,C,19.5,4,0,5,9/21/21
9/21/21 1:05,C,18.5,4,1,5,9/21/21
9/21/21 2:05,C,18,4,2,5,9/21/21
9/21/21 3:05,C,17,4,3,5,9/21/21
9/21/21 4:05,C,16.5,4,4,5,9/21/21
9/21/21 5:05,C,15.5,4,5,5,9/21/21
9/21/21 6:05,C,15,4,6,5,9/21/21
9/21/21 7:05,C,14.5,4,7,5,9/21/21
9/21/21 8:05,C,14,4,8,5,9/21/21
9/21/21 9:05,C,17,4,9,5,9/21/21
9/21/21 10:05,C,21,4,10,5,9/21/21
9/21/21 11:05,C,25.5,4,11,5,9/21/21
9/21/21 12:05,C,29.5,4,12,5,9/21/21
9/21/21 13:05,C,29.5,4,13,5,9/21/21
9/21/21 14:05,C,31.5,4,14,5,9/21/21
9/21/21 15:05,C,29.5,4,15,5,9/21/21
9/21/21 16:05,C,29,4,16,5,9/21/21
9/21/21 17:05,C,26.5,4,17,5,9/21/21
9/21/21 18:05,C,26,4,18,5,9/21/21
9/21/21 19:05,C,24.5,4,19,5,9/21/21
9/21/21 20:05,C,23.5,4,20,5,9/21/21
9/21/21 21:05,C,22.5,4,21,5,9/21/21
9/21/21 22:05,C,22,4,22,5,9/21/21
9/21/21 23:05,C,21,4,23,5,9/21/21
9/22/21 0:05,C,20,4,0,5,9/22/21
9/22/21 1:05,C,19.5,4,1,5,9/22/21
9/22/21 2:05,C,19,4,2,5,9/22/21
9/22/21 3:05,C,18,4,3,5,9/22/21
9/22/21 4:05,C,17.5,4,4,5,9/22/21
9/22/21 5:05,C,17,4,5,5,9/22/21
9/22/21 6:05,C,17,4,6,5,9/22/21
9/22/21 7:05,C,16,4,7,5,9/22/21
9/22/21 8:05,C,16,4,8,5,9/22/21
9/22/21 9:05,C,18,4,9,5,9/22/21
9/22/21 10:05,C,22,4,10,5,9/22/21
9/22/21 11:05,C,26.5,4,11,5,9/22/21
9/22/21 12:05,C,31,4,12,5,9/22/21
9/22/21 13:05,C,30.5,4,13,5,9/22/21
9/22/21 14:05,C,32.5,4,14,5,9/22/21
9/22/21 15:05,C,30.5,4,15,5,9/22/21
9/22/21 16:05,C,30,4,16,5,9/22/21
9/22/21 17:05,C,27.5,4,17,5,9/22/21
9/22/21 18:05,C,26,4,18,5,9/22/21
9/22/21 19:05,C,25,4,19,5,9/22/21
9/22/21 20:05,C,23.5,4,20,5,9/22/21
9/22/21 21:05,C,22.5,4,21,5,9/22/21
9/22/21 22:05,C,21,4,22,5,9/22/21
9/22/21 23:05,C,20,4,23,5,9/22/21
9/23/21 0:05,C,18.5,4,0,5,9/23/21
9/23/21 1:05,C,17.5,4,1,5,9/23/21
9/23/21 2:05,C,16.5,4,2,5,9/23/21
9/23/21 3:05,C,16,4,3,5,9/23/21
9/23/21 4:05,C,15.5,4,4,5,9/23/21
9/23/21 5:05,C,15,4,5,5,9/23/21
9/23/21 6:05,C,14.5,4,6,5,9/23/21
9/23/21 7:05,C,14,4,7,5,9/23/21
9/23/21 8:05,C,14,4,8,5,9/23/21
9/23/21 9:05,C,17,4,9,5,9/23/21
9/23/21 10:05,C,21.5,4,10,5,9/23/21
9/23/21 11:05,C,26,4,11,5,9/23/21
9/23/21 12:05,C,29.5,4,12,5,9/23/21
9/23/21 13:05,C,30.5,4,13,5,9/23/21
9/23/21 14:05,C,32,4,14,5,9/23/21
9/23/21 15:05,C,32,4,15,5,9/23/21
9/23/21 16:05,C,30.5,4,16,5,9/23/21
9/23/21 17:05,C,29,4,17,5,9/23/21
9/23/21 18:05,C,27.5,4,18,5,9/23/21
9/23/21 19:05,C,26.5,4,19,5,9/23/21
9/23/21 20:05,C,25,4,20,5,9/23/21
9/23/21 21:05,C,24,4,21,5,9/23/21
9/23/21 22:05,C,22.5,4,22,5,9/23/21
9/23/21 23:05,C,21.5,4,23,5,9/23/21
9/24/21 0:05,C,20.5,4,0,5,9/24/21
9/24/21 1:05,C,19.5,4,1,5,9/24/21
9/24/21 2:05,C,19,4,2,5,9/24/21
9/24/21 3:05,C,18,4,3,5,9/24/21
9/24/21 4:05,C,17.5,4,4,5,9/24/21
9/24/21 5:05,C,17,4,5,5,9/24/21
9/24/21 6:05,C,16.5,4,6,5,9/24/21
9/24/21 7:05,C,15.5,4,7,5,9/24/21
9/24/21 8:05,C,15.5,4,8,5,9/24/21
9/24/21 9:05,C,16.5,4,9,5,9/24/21
9/24/21 10:05,C,20.5,4,10,5,9/24/21
9/24/21 11:05,C,24.5,4,11,5,9/24/21
9/24/21 12:05,C,28.5,4,12,5,9/24/21
9/24/21 13:05,C,31,4,13,5,9/24/21
9/24/21 14:05,C,32.5,4,14,5,9/24/21
9/24/21 15:05,C,31,4,15,5,9/24/21
9/24/21 16:05,C,30,4,16,5,9/24/21
9/24/21 17:05,C,29,4,17,5,9/24/21
9/24/21 18:05,C,28.5,4,18,5,9/24/21
9/24/21 19:05,C,27,4,19,5,9/24/21
9/24/21 20:05,C,25.5,4,20,5,9/24/21
9/24/21 21:05,C,24,4,21,5,9/24/21
9/24/21 22:05,C,22,4,22,5,9/24/21
9/24/21 23:05,C,20.5,4,23,5,9/24/21
9/25/21 0:05,C,19,4,0,5,9/25/21
9/25/21 1:05,C,18,4,1,5,9/25/21
9/25/21 2:05,C,17,4,2,5,9/25/21
9/25/21 3:05,C,16.5,4,3,5,9/25/21
9/25/21 4:05,C,16,4,4,5,9/25/21
9/25/21 5:05,C,15.5,4,5,5,9/25/21
9/25/21 6:05,C,15,4,6,5,9/25/21
9/25/21 7:05,C,14.5,4,7,5,9/25/21
9/25/21 8:05,C,14.5,4,8,5,9/25/21
9/25/21 9:05,C,16,4,9,5,9/25/21
9/25/21 10:05,C,20.5,4,10,5,9/25/21
9/25/21 11:05,C,24.5,4,11,5,9/25/21
